time,depth,latitude,longitude,thetao
2025-10-01,0.494025,15.5,72.83335,28.0355
2025-10-01,0.494025,15.5,72.91668,28.033836
2025-10-01,0.494025,15.5,73.000015,28.03472
2025-10-01,0.494025,15.5,73.08335,28.058483
2025-10-01,0.494025,15.5,73.16668,28.046064
2025-10-01,0.494025,15.5,73.250015,27.973099
2025-10-01,0.494025,15.5,73.33335,27.827253
2025-10-01,0.494025,15.5,73.41668,27.58219
2025-10-01,0.494025,15.5,73.500015,27.254932
2025-10-01,0.494025,15.5,73.58335,26.937057
2025-10-01,0.494025,15.5,73.66668,26.860691
2025-10-01,0.494025,15.5,73.750015,26.99982
2025-10-01,0.494025,15.5,73.83335,
2025-10-01,0.494025,15.5,73.91668,
2025-10-01,0.494025,15.583333,68.000015,27.423498
2025-10-01,0.494025,15.583333,68.08335,27.46757
2025-10-01,0.494025,15.583333,68.16668,27.539316
2025-10-01,0.494025,15.583333,68.250015,27.615074
2025-10-01,0.494025,15.583333,68.33335,27.668367
2025-10-01,0.494025,15.583333,68.41668,27.704926
2025-10-01,0.494025,15.583333,68.500015,27.75197
2025-10-01,0.494025,15.583333,68.58335,27.81258
2025-10-01,0.494025,15.583333,68.66668,27.86908
2025-10-01,0.494025,15.583333,68.750015,27.920132
2025-10-01,0.494025,15.583333,68.83335,27.949821
2025-10-01,0.494025,15.583333,68.91668,27.9674
2025-10-01,0.494025,15.583333,69.000015,27.989265
2025-10-01,0.494025,15.583333,69.08335,28.01538
2025-10-01,0.494025,15.583333,69.16668,28.037445
2025-10-01,0.494025,15.583333,69.250015,28.053707
2025-10-01,0.494025,15.583333,69.33335,28.059622
2025-10-01,0.494025,15.583333,69.41668,28.05953
2025-10-01,0.494025,15.583333,69.500015,28.056578
